0.124307	0.728018 	 0.728018 	 0.728018 	 24.13379777
0.124566	0.597543 	 0.597543 	 0.597543 	 24.08361832
0.124825	0.50074 	 0.50074 	 0.50074 	 24.03364711
0.125086	0.178318 	 0.178318 	 0.178318 	 23.98349935
0.125348	0.011111	 0.011111	 0.011111	 23.9333695
0.125611	0.011111	 0.011111	 0.011111	 23.88325863
0.125875	0.011111	 0.011111	 0.011111	 23.83316783
0.126140	0.001786 	 0.001786 	 0.001786 	 23.78309814
0.126406	0.252005 	 0.252005 	 0.252005 	 23.73305065
0.126674	0.333935 	 0.333935 	 0.333935 	 23.68283941
0.126942	0.011111	 0.011111	 0.011111	 23.63284019
0.127212	0.545597 	 0.545597 	 0.545597 	 23.58268088
0.127483	0.28931 	 0.28931 	 0.28931 	 23.53254944
0.127755	0.400331 	 0.400331 	 0.400331 	 23.48244687
0.128028	0.595981 	 0.595981 	 0.595981 	 23.43237417
0.128302	0.817407 	 0.817407 	 0.817407 	 23.38233231
0.128578	0.815934 	 0.815934 	 0.815934 	 23.3321408
0.128854	0.818477 	 0.818477 	 0.818477 	 23.28216431
0.129132	0.593942 	 0.593942 	 0.593942 	 23.23204163
0.129411	0.0114221 	 0.0114221 	 0.0114221 	 23.18195517
0.129692	0.768813 	 0.768813 	 0.768813 	 23.13172748
0.129973	0.858761 	 0.858761 	 0.858761 	 23.08171697
0.130256	0.822654 	 0.822654 	 0.822654 	 23.0315686
0.130540	0.61762 	 0.61762 	 0.61762 	 22.98146162
0.130825	0.407697 	 0.407697 	 0.407697 	 22.9313969
0.131111	0.702772 	 0.702772 	 0.702772 	 22.88137532
0.131399	0.826674 	 0.826674 	 0.826674 	 22.83122398
0.131688	0.855152 	 0.855152 	 0.855152 	 22.78111901
0.131978	0.795269 	 0.795269 	 0.795269 	 22.73106124
0.132270	0.516917 	 0.516917 	 0.516917 	 22.68088002
0.132563	0.011111	 0.011111	 0.011111	 22.63074915
0.132857	0.278636 	 0.278636 	 0.278636 	 22.58066944
0.133152	0.005593 	 0.005593 	 0.005593 	 22.53064167
0.133449	0.781297 	 0.781297 	 0.781297 	 22.48049817
0.133747	0.786215 	 0.786215 	 0.786215 	 22.43040965
0.134046	0.0130567 	 0.0130567 	 0.0130567 	 22.38037689
0.134347	0.832691 	 0.832691 	 0.832691 	 22.33023439
0.134649	0.873031 	 0.873031 	 0.873031 	 22.28015061
0.134953	0.841529 	 0.841529 	 0.841529 	 22.22996154
0.135258	0.860532 	 0.860532 	 0.860532 	 22.17983409
0.135564	0.584546 	 0.584546 	 0.584546 	 22.12976897
0.135871	0.011111	 0.011111	 0.011111	 22.07976684
0.136180	0.622858 	 0.622858 	 0.622858 	 22.02966662
0.136491	0.382805 	 0.382805 	 0.382805 	 21.97947117
0.136803	0.459046 	 0.459046 	 0.459046 	 21.92934365
0.137116	0.001899 	 0.001899 	 0.001899 	 21.87928469
0.137431	0.011111	 0.011111	 0.011111	 21.82913608
0.137747	0.409114 	 0.409114 	 0.409114 	 21.77905871
0.138064	0.716145 	 0.716145 	 0.716145 	 21.72905319
0.138383	0.276736 	 0.276736 	 0.276736 	 21.67896346
0.138704	0.847088 	 0.847088 	 0.847088 	 21.62879225
0.139026	0.777244 	 0.777244 	 0.777244 	 21.57869751
0.13935	0.905958 	 0.905958 	 0.905958 	 21.5285253
0.139675	0.896907 	 0.896907 	 0.896907 	 21.47843207
0.140001	0.708544 	 0.708544 	 0.708544 	 21.42841837
0.140329	0.223082 	 0.223082 	 0.223082 	 21.37833235
0.140659	0.342469 	 0.342469 	 0.342469 	 21.32817665
0.14099	0.796333 	 0.796333 	 0.796333 	 21.27810483
0.141323	0.586224 	 0.586224 	 0.586224 	 21.22796714
0.141657	0.011111	 0.011111	 0.011111	 21.17791567
0.141993	0.106304 	 0.106304 	 0.106304 	 21.12780207
0.142331	0.724234 	 0.724234 	 0.724234 	 21.07762891
0.14267	0.853178 	 0.853178 	 0.853178 	 21.02754609
0.14301	0.807239 	 0.807239 	 0.807239 	 20.97755402
0.143353	0.919062 	 0.919062 	 0.919062 	 20.92736113
0.143697	0.923114 	 0.923114 	 0.923114 	 20.87726257
0.144042	0.902752 	 0.902752 	 0.902752 	 20.82725872
0.14439	0.835863 	 0.835863 	 0.835863 	 20.77706212
0.144739	0.801335 	 0.801335 	 0.801335 	 20.72696371
0.145089	0.0396244 	 0.0396244 	 0.0396244 	 20.67696379
0.145442	0.525062 	 0.525062 	 0.525062 	 20.62677906
0.145796	0.50774 	 0.50774 	 0.50774 	 20.57669621
0.146152	0.904401 	 0.904401 	 0.904401 	 20.52657507
0.146509	0.931538 	 0.931538 	 0.931538 	 20.47655775
0.146869	0.335354 	 0.335354 	 0.335354 	 20.42636635
0.14723	0.880175 	 0.880175 	 0.880175 	 20.37628201
0.147593	0.011111	 0.011111	 0.011111	 20.32616723
0.147957	0.865027 	 0.865027 	 0.865027 	 20.27616132
0.148324	0.912832 	 0.912832 	 0.912832 	 20.22599175
0.148692	0.947952 	 0.947952 	 0.947952 	 20.17593415
0.149062	0.949952 	 0.949952 	 0.949952 	 20.12585367
0.149434	0.936558 	 0.936558 	 0.936558 	 20.07575251
0.149808	0.924601 	 0.924601 	 0.924601 	 20.02563281
0.150184	0.476447 	 0.476447 	 0.476447 	 19.97549672
0.150562	0.156687 	 0.156687 	 0.156687 	 19.92534637
0.150941	0.670623 	 0.670623 	 0.670623 	 19.87531552
0.151323	0.030868 	 0.030868 	 0.030868 	 19.82514225
0.151706	0.772828 	 0.772828 	 0.772828 	 19.7750913
0.152091	0.011111	 0.011111	 0.011111	 19.72503304
0.152479	0.80408 	 0.80408 	 0.80408 	 19.67484047
0.152868	0.905419 	 0.905419 	 0.905419 	 19.62477432
0.153259	0.803716 	 0.803716 	 0.803716 	 19.57470687
0.153652	0.885934 	 0.885934 	 0.885934 	 19.5246401
0.154048	0.933727 	 0.933727 	 0.933727 	 19.47444952
0.154445	0.843424 	 0.843424 	 0.843424 	 19.42439056
0.154844	0.611884 	 0.611884 	 0.611884 	 19.37433804
0.155246	0.197059 	 0.197059 	 0.197059 	 19.32416938
0.155649	0.678632 	 0.678632 	 0.678632 	 19.27413604
0.156055	0.554667 	 0.554667 	 0.554667 	 19.22399154
0.156463	0.910755 	 0.910755 	 0.910755 	 19.17386219
0.156873	0.922206 	 0.922206 	 0.922206 	 19.12374978
0.157285	0.872442 	 0.872442 	 0.872442 	 19.0736561
0.157699	0.0689129 	 0.0689129 	 0.0689129 	 19.0235829
0.158115	0.773086 	 0.773086 	 0.773086 	 18.97353192
0.158534	0.924974 	 0.924974 	 0.924974 	 18.92338552
0.158955	0.949662 	 0.949662 	 0.949662 	 18.87326602
0.159378	0.95665 	 0.95665 	 0.95665 	 18.82317509
0.159803	0.944559 	 0.944559 	 0.944559 	 18.7731144
0.160231	0.929839 	 0.929839 	 0.929839 	 18.72296871
0.160661	0.814067 	 0.814067 	 0.814067 	 18.67285776
0.161093	0.777076 	 0.777076 	 0.777076 	 18.62278311
0.161527	0.951425 	 0.951425 	 0.951425 	 18.57274635
0.161964	0.947404 	 0.947404 	 0.947404 	 18.52263466
0.162404	0.767484 	 0.767484 	 0.767484 	 18.47245142
0.162845	0.943689 	 0.943689 	 0.943689 	 18.42242623
0.163289	0.799153 	 0.799153 	 0.799153 	 18.37233372
0.163736	0.582947 	 0.582947 	 0.582947 	 18.32217716
0.164185	0.832435 	 0.832435 	 0.832435 	 18.27207114
0.164636	0.907325 	 0.907325 	 0.907325 	 18.22201706
0.165090	0.711623 	 0.711623 	 0.711623 	 18.17190623
0.165546	0.945748 	 0.945748 	 0.945748 	 18.12185133
0.166005	0.940767 	 0.940767 	 0.940767 	 18.07174483
0.166467	0.602781 	 0.602781 	 0.602781 	 18.02158986
0.166931	0.939914 	 0.939914 	 0.939914 	 17.97149721
0.167398	0.926327 	 0.926327 	 0.926327 	 17.92136107
0.167867	0.94841 	 0.94841 	 0.94841 	 17.87129096
0.168339	0.931983 	 0.931983 	 0.931983 	 17.82118226
0.168813	0.864764 	 0.864764 	 0.864764 	 17.77114322
0.169291	0.903879 	 0.903879 	 0.903879 	 17.72096567
0.169771	0.898677 	 0.898677 	 0.898677 	 17.67086251
0.170253	0.386972 	 0.386972 	 0.386972 	 17.62083488
0.170739	0.0057523 	 0.0057523 	 0.0057523 	 17.57067805
0.171227	0.881572 	 0.881572 	 0.881572 	 17.52060131
0.171718	0.925671 	 0.925671 	 0.925671 	 17.47050397
0.172212	0.923336 	 0.923336 	 0.923336 	 17.42038882
0.172709	0.629672 	 0.629672 	 0.629672 	 17.37025864
0.173208	0.891025 	 0.891025 	 0.891025 	 17.32021616
0.173711	0.884615 	 0.884615 	 0.884615 	 17.2700635
0.174216	0.00119236 	 0.0119236 	 0.0119236 	 17.22000276
0.174724	0.700177 	 0.700177 	 0.700177 	 17.16993659
0.175236	0.0475562 	 0.0475562 	 0.0475562 	 17.11976991
0.175750	0.727134 	 0.727134 	 0.727134 	 17.06970128
0.176267	0.84954 	 0.84954 	 0.84954 	 17.01963499
0.176788	0.223877 	 0.223877 	 0.223877 	 16.96947757
0.177311	0.499212 	 0.499212 	 0.499212 	 16.91942406
0.177838	0.746247 	 0.746247 	 0.746247 	 16.86928553
0.178368	0.688362 	 0.688362 	 0.688362 	 16.81916039
0.178900	0.402241 	 0.402241 	 0.402241 	 16.76914477
0.179437	0.585463 	 0.585463 	 0.585463 	 16.71895986
0.179976	0.0867643 	 0.0867643 	 0.0867643 	 16.66888919
0.180518	0.281877 	 0.281877 	 0.281877 	 16.61884133
0.181064	0.640639 	 0.640639 	 0.640639 	 16.56872708
0.181613	0.73274 	 0.73274 	 0.73274 	 16.51864129
0.182166	0.335537 	 0.335537 	 0.335537 	 16.46849577
0.182722	0.530979 	 0.530979 	 0.530979 	 16.41838421
0.183281	0.011111	 0.011111	 0.011111	 16.36830877
0.183844	0.305646 	 0.305646 	 0.305646 	 16.31818281
0.184410	0.535557 	 0.535557 	 0.535557 	 16.26809826
0.184980	0.00531757 	 0.00531757 	 0.00531757 	 16.21796951
0.185553	0.0772019 	 0.0772019 	 0.0772019 	 16.16788734
0.186130	0.417906 	 0.417906 	 0.417906 	 16.11776715
0.186710	0.01111	0.01111	.011 	 16.06769857
0.187294	0.01111	0.01111	0.01111	 16.017598
0.187880	0.25696 	 0.25696 	 0.25696 	 15.96763892
0.188472	0.0994868 	 0.0994868 	 0.0994868 	 15.91748376
0.189067	0.0607499 	 0.0607499 	 0.0607499 	 15.86739092
0.189666	0.00108303 	 0.00108303 	 0.00108303 	 15.8172788
0.190268	0.0211059 	 0.0211059 	 0.0211059 	 15.76723359
0.190875	0.00336169 	 0.00336169 	 0.00336169 	 15.71709234
0.191485	0.011111	 0.011111	 0.011111	 15.66702353
0.192100	0.000378193 	 0.000378193 	 0.000378193 	 15.61686622
0.192718	0.011111	 0.011111	 0.011111	 15.5667867
0.193340	0.011111	 0.011111	 0.011111	 15.51670632
0.193966	0.011111	 0.011111	 0.011111	 15.46662817
0.194597	0.011111	 0.011111	 0.011111	 15.4164761
0.195231	0.011111	 0.011111	 0.011111	 15.3664121
0.19587	0.011111	 0.011111	 0.011111	 15.31628121
0.196513	0.011111	 0.011111	 0.011111	 15.2661656
0.19716	0.011111	 0.011111	 0.011111	 15.21606817
0.197811	0.011111	 0.011111	 0.011111	 15.16599178
0.198467	0.011111	 0.011111	 0.011111	 15.11586309
0.199126	0.011111	 0.011111	 0.011111	 15.06583771
0.199791	0.011111	 0.011111	 0.011111	 15.0156914
0.20046	0.011111	 0.011111	 0.011111	 14.96557917
0.201133	0.011111	 0.011111	 0.011111	 14.91550367
0.201811	0.011111	 0.011111	 0.011111	 14.86539386
0.202493	0.011111	 0.011111	 0.011111	 14.81532695
0.20318	0.011111	 0.011111	 0.011111	 14.7652328
0.203872	0.011111	 0.011111	 0.011111	 14.71511537
0.204569	0.011111	 0.011111	 0.011111	 14.66497856
0.20527	0.011111	 0.011111	 0.011111	 14.61489745
0.205976	0.011111	 0.011111	 0.011111	 14.56480367
0.206687	0.011111	 0.011111	 0.011111	 14.51470097
0.207403	0.011111	 0.011111	 0.011111	 14.46459309
0.208124	0.011111	 0.011111	 0.011111	 14.41448367
0.20885	0.01111	0.01111	0.01111	 	 14.36437635
0.209581	0.011111	 0.011111	 0.011111	 14.31427467
0.210317	0.01111	0.01111	0.01111	14.26418216
0.211058	0.011111	 0.011111	 0.011111	 14.21410228
0.211805	0.119051 	 0.1785765 	 0.119051 	 14.16397158
0.212556	0.206761 	 0.3101415 	 0.206761 	 14.11392762
0.213314	0.323119 	 0.4846785 	 0.323119 	 14.06377453
0.214076	0.0575087 	 0.08626305 	 0.0575087 	 14.01371476
0.214844	0.552147 	 0.8282205 	 0.552147 	 13.96362012
0.215618	0.0544412 	 0.0816618 	 0.0544412 	 13.91349516
0.216397	0.0401466 	 0.0602199 	 0.0401466 	 13.86340846
0.217182	0.01111	0.01111	0.01111		 13.81329944
0.217973	0.657125 	 0.9856875 	 0.657125 	 13.7631725
0.218769	0.262521 	 0.3937815 	 0.262521 	 13.71309463
0.219571	0.323079 	 0.4846185 	 0.323079 	 13.6630065
0.220379	0.031376 	 0.047064 	 0.031376 	 13.6129123
0.221193	0.660564 	 0.990846 	 0.660564 	 13.56281618
0.222013	0.75053 	 1.125795 	 0.75053 	 13.51272223
0.22284	0.772979 	 1.1594685 	 0.772979 	 13.46257404
0.223672	0.643534 	 0.965301 	 0.643534 	 13.41249687
0.224511	0.000378646 	 0.000567969 	 0.000378646 	 13.36237423
0.225355	0.732287 	 1.0984305 	 0.732287 	 13.31232944
0.226207	0.861441 	 1.2921615 	 0.861441 	 13.26218906
0.227065	0.923544 	 1.385316 	 0.923544 	 13.21207584
0.227929	0.941245 	 1.4118675 	 0.941245 	 13.16199343
0.2288	0.954599 	 1.4318985 	 0.954599 	 13.11188811
0.229677	0.958563 	 1.4378445 	 0.958563 	 13.0618216
0.230562	0.958123 	 1.4371845 	 0.958123 	 13.01168449
0.231453	0.960427 	 1.4406405 	 0.960427 	 12.96159479
0.232351	0.899796 	 1.349694 	 0.899796 	 12.91150027
0.233256	0.9586 	 1.4379 	 0.9586 	 12.86140549
0.234168	0.951386 	 1.427079 	 0.951386 	 12.81131495
0.235088	0.881956 	 1.322934 	 0.881956 	 12.76117879
0.236014	0.954277 	 1.4314155 	 0.954277 	 12.71111036
0.236948	0.969755 	 1.4546325 	 0.969755 	 12.66100579
0.237889	0.96136 	 1.44204 	 0.96136 	 12.61092358
0.238838	0.92295 	 1.384425 	 0.92295 	 12.56081528
0.239795	0.97203 	 1.458045 	 0.97203 	 12.51068621
0.240759	0.97652 	 1.46478 	 0.97652 	 12.46059337
0.241731	0.979253 	 1.4688795 	 0.979253 	 12.41048935
0.242711	0.979477 	 1.4692155 	 0.979477 	 12.36037922
0.243698	0.979794 	 1.469691 	 0.979794 	 12.31031851
0.244694	0.969291 	 1.4539365 	 0.969291 	 12.26021071
0.245698	0.983255 	 1.4748825 	 0.983255 	 12.2101116
0.246711	0.983903 	 1.4758545 	 0.983903 	 12.15997665
0.247731	0.981535 	 1.4723025 	 0.981535 	 12.10990954
0.24876	0.985031 	 1.4775465 	 0.985031 	 12.05981669
0.249798	0.985857 	 1.4787855 	 0.985857 	 12.00970384
0.250845	0.985801 	 1.4787015 	 0.985801 	 11.95957663
0.2519	0.981734 	 1.472601 	 0.981734 	 11.90948789
0.252964	0.987305 	 1.4809575 	 0.987305 	 11.85939501
0.254037	0.987793 	 1.4816895 	 0.987793 	 11.80930337
0.255119	0.987564 	 1.481346 	 0.987564 	 11.75921825
0.256211	0.987186 	 1.480779 	 0.987186 	 11.70909914
0.257312	0.988983 	 1.4834745 	 0.988983 	 11.65899764
0.258422	0.989338 	 1.484007 	 0.989338 	 11.60891875
0.259543	0.987903 	 1.4818545 	 0.987903 	 11.55877831
0.260672	0.989992 	 1.484988 	 0.989992 	 11.50871593
0.261812	0.990188 	 1.485282 	 0.990188 	 11.45860388
0.262962	0.990595 	 1.4858925 	 0.990595 	 11.40849248
0.264122	0.990629 	 1.4859435 	 0.990629 	 11.35838741
0.265292	0.990522 	 1.485783 	 0.990522 	 11.30829426
0.266472	0.990821 	 1.4862315 	 0.990821 	 11.2582185
0.267664	0.991632 	 1.487448 	 0.991632 	 11.20808177
0.268865	0.991871 	 1.4878065 	 0.991871 	 11.1580161
0.270078	0.991923 	 1.4878845 	 0.991923 	 11.10790216
0.271302	0.992331 	 1.4884965 	 0.992331 	 11.057788
0.272536	0.990779 	 1.4861685 	 0.990779 	 11.00772008
0.273783	0.992746 	 1.489119 	 0.992746 	 10.9575832
0.27504	0.992929 	 1.4893935 	 0.992929 	 10.90750436
0.276309	0.992807 	 1.4892105 	 0.992807 	 10.85740964
0.27759	0.991157 	 1.4867355 	 0.991157 	 10.80730574
0.278883	0.993375 	 1.4900625 	 0.993375 	 10.75719926
0.280188	0.992815 	 1.4892225 	 0.992815 	 10.70709666
0.281505	0.993064 	 1.489596 	 0.993064 	 10.65700432
0.282835	0.99313 	 1.489695 	 0.99313 	 10.60689094
0.284177	0.993132 	 1.489698 	 0.993132 	 10.55680087
0.285532	0.99356 	 1.49034 	 0.99356 	 10.50670328
0.2869	0.99002 	 1.48503 	 0.99002 	 10.45660509
0.288281	0.993427 	 1.4901405 	 0.993427 	 10.40651309
0.289676	0.993835 	 1.4907525 	 0.993835 	 10.35639818
0.291084	0.987826 	 1.481739 	 0.987826 	 10.30630334
0.292506	0.992588 	 1.488882 	 0.992588 	 10.25619987
0.293942	0.973639 	 1.4604585 	 0.973639 	 10.20609508
0.295392	0.985589 	 1.4783835 	 0.985589 	 10.1559961
0.296856	0.979558 	 1.469337 	 0.979558 	 10.10590994
0.298335	0.617209 	 0.9258135 	 0.617209 	 10.05580974
0.299829	0.752905 	 1.1293575 	 0.752905 	 10.00570325
0.301338	0.914683 	 1.3720245 	 0.914683 	 9.955598033
0.302862	0.394062 	 0.591093 	 0.394062 	 9.905501516
0.304402	0.845062 	 1.267593 	 0.845062 	 9.855388598
0.305957	0.761265 	 1.1418975 	 0.761265 	 9.805299438
0.307528	0.327526 	 0.491289 	 0.327526 	 9.755209282
0.309116	0.796617 	 1.1949255 	 0.796617 	 9.705094528
0.31072	0.504893 	 0.7573395 	 0.504893 	 9.654994851
0.312341	0.344236 	 0.516354 	 0.344236 	 9.604886966
0.313978	0.669498 	 1.004247 	 0.669498 	 9.554809573
0.315633	0.550875 	 0.8263125 	 0.550875 	 9.504709584
0.317306	0.0907343 	 0.13610145 	 0.0907343 	 9.454595879
0.318996	0.93511 	 1.402665 	 0.93511 	 9.40450664
0.320705	0.724327 	 1.0864905 	 0.724327 	 9.354391107
0.322432	0.890521 	 1.3357815 	 0.890521 	 9.304287416
0.324177	0.933912 	 1.400868 	 0.933912 	 9.254203722
0.325942	0.948652 	 1.422978 	 0.948652 	 9.204091525
0.327726	0.965819 	 1.4487285 	 0.965819 	 9.153988393
0.329529	0.993643 	 1.4904645 	 0.993643 	 9.103902843
0.331353	0.93696 	 1.40544 	 0.93696 	 9.053788558
0.333196	0.928396 	 1.392594 	 0.928396 	 9.003709528
0.335061	0.990651 	 1.4859765 	 0.990651 	 8.953593525
0.336946	0.990626 	 1.485939 	 0.990626 	 8.903503826
0.338853	0.99036 	 1.48554 	 0.99036 	 8.853396606
0.340781	0.877639 	 1.3164585 	 0.877639 	 8.803307696
0.342732	0.979779 	 1.4696685 	 0.979779 	 8.753194916
0.344705	0.985696 	 1.478544 	 0.985696 	 8.70309395
0.346701	0.904308 	 1.356462 	 0.904308 	 8.652989175
0.34872	0.974736 	 1.462104 	 0.974736 	 8.602890571
0.350762	0.967872 	 1.451808 	 0.967872 	 8.552807887
0.352829	0.96265 	 1.443975 	 0.96265 	 8.502702442
0.35492	0.970787 	 1.4561805 	 0.970787 	 8.452609039
0.357037	0.988044 	 1.482066 	 0.988044 	 8.402490498
0.359178	0.985571 	 1.4783565 	 0.985571 	 8.352404657
0.361346	0.993914 	 1.490871 	 0.993914 	 8.302291986
0.363539	0.915694 	 1.373541 	 0.915694 	 8.252209529
0.36576	0.975502 	 1.463253 	 0.975502 	 8.202099738
0.368008	0.979389 	 1.4690835 	 0.979389 	 8.151996696
0.370284	0.983754 	 1.475631 	 0.983754 	 8.101889361
0.372587	0.425164 	 0.637746 	 0.425164 	 8.051810718
0.37492	0.794238 	 1.191357 	 0.794238 	 8.001707031
0.377283	0.934211 	 1.4013165 	 0.934211 	 7.951590716
0.379675	0.347383 	 0.5210745 	 0.347383 	 7.901494699
0.382097	0.393813 	 0.5907195 	 0.393813 	 7.851409459
0.384551	0.775798 	 1.163697 	 0.775798 	 7.801305939
0.387037	0.801802 	 1.202703 	 0.801802 	 7.751196914
0.389555	0.439792 	 0.659688 	 0.439792 	 7.701094839
0.3921	0.485201 	 0.7278015 	 0.485201 	 7.651109411
0.394685	0.78822 	 1.18233 	 0.78822 	 7.600998264
0.397304	0.844983 	 1.2674745 	 0.844983 	 7.550893019
0.399957	0.812623 	 1.2189345 	 0.812623 	 7.500806337
0.402647	0.56645 	 0.56645 	 0.56645 	 7.450695026
0.405367	0.720462 	 0.720462 	 0.720462 	 7.400701093
0.40813	0.39503 	 0.39503 	 0.39503 	 7.350599074
0.410931	0.485644 	 0.485644 	 0.485644 	 7.300495704
0.41377	0.602898 	 0.602898 	 0.602898 	 7.250404814
0.416649	0.362052 	 0.362052 	 0.362052 	 7.200305293
0.419569	0.00384926 	 0.00384926 	 0.00384926 	 7.150194604
0.422529	0.53734 	 0.53734 	 0.53734 	 7.100104372
0.425526	0.023712 	 0.023712 	 0.023712 	 7.050097996
0.428571	0.0195592 	 0.0195592 	 0.0195592 	 7.000007
0.538433	0.0123005 	 0.0123005 	 0.0123005 	 5.571723873
0.543311	0.0109455 	 0.0109455 	 0.0109455 	 5.521699358
0.548278	0.261578 	 0.261578 	 0.261578 	 5.471676777
0.553336	0.011111	 0.011111	 0.011111	 5.421660619
0.558489	0.428957 	 0.428957 	 0.428957 	 5.371636684
0.563738	0.857987 	 0.857987 	 0.857987 	 5.321621037
0.569087	0.83951 	 0.83951 	 0.83951 	 5.271601706
0.574539	0.804531 	 0.804531 	 0.804531 	 5.221577647
0.580096	0.574966 	 0.574966 	 0.574966 	 5.171557811
0.585761	0.947407 	 0.947407 	 0.947407 	 5.121542745
0.591536	0.949684 	 0.949684 	 0.949684 	 5.07154256
0.597429	0.362723 	 0.362723 	 0.362723 	 5.021517201
0.60344	0.95608 	 0.95608 	 0.95608 	 4.971496752
0.609573	0.946671 	 0.946671 	 0.946671 	 4.921477821
0.615832	0.928237 	 0.928237 	 0.928237 	 4.87145845
0.622221	0.794756 	 0.794756 	 0.794756 	 4.821438042
0.628744	0.910125 	 0.910125 	 0.910125 	 4.771417302
0.635405	0.279431 	 0.279431 	 0.279431 	 4.721398163
0.642209	0.905685 	 0.905685 	 0.905685 	 4.671376452
0.64916	0.854856 	 0.854856 	 0.854856 	 4.62135683
0.656263	0.390148 	 0.390148 	 0.390148 	 4.571338015
0.663523	0.508375 	 0.508375 	 0.508375 	 4.521320286
0.670946	0.310241 	 0.310241 	 0.310241 	 4.471298733
0.678537	0.00793924 	 0.00793924 	 0.00793924 	 4.421276953
0.686301	0.011111	 0.011111	 0.011111	 4.371259841
0.694245	0.011111	 0.011111	 0.011111	 4.32124106
0.702372	0.011111	 0.011111	 0.011111	 4.271240881
0.710695	0.011111	 0.011111	 0.011111	 4.221220073
0.719217	0.144677 	 0.144677 	 0.144677 	 4.17120285
0.727947	0.536664 	 0.536664 	 0.536664 	 4.121179152
0.736891	0.730847 	 0.730847 	 0.730847 	 4.071158421
0.746057	0.823271 	 0.823271 	 0.823271 	 4.021140476
0.755454	0.886134 	 0.886134 	 0.886134 	 3.971122001
0.765091	0.897531 	 0.897531 	 0.897531 	 3.921102196
0.774978	0.911395 	 0.911395 	 0.911395 	 3.871077631
0.785122	0.953104 	 0.953104 	 0.953104 	 3.821062204
0.795537	0.828215 	 0.828215 	 0.828215 	 3.771037676
0.806231	0.969878 	 0.969878 	 0.969878 	 3.721017922
0.817212	0.968327 	 0.968327 	 0.968327 	 3.671018047
0.8285	0.972454 	 0.972454 	 0.972454 	 3.621001811
0.840106	0.967151 	 0.967151 	 0.967151 	 3.570977948
0.85204	0.96193 	 0.96193 	 0.96193 	 3.520961457
0.864319	0.981766 	 0.981766 	 0.981766 	 3.470940706
0.876957	0.985102 	 0.985102 	 0.985102 	 3.420920296
0.889965	0.954125 	 0.954125 	 0.954125 	 3.370919081
0.90337	0.544931 	 0.544931 	 0.544931 	 3.320898414
0.917184	0.524525 	 0.524525 	 0.524525 	 3.270881306
0.931428	0.464038 	 0.464038 	 0.464038 	 3.220860872
0.946122	0.991241 	 0.991241 	 0.991241 	 3.170838433
0.961286	0.985502 	 0.985502 	 0.985502 	 3.120819402
0.976944	0.918719 	 0.918719 	 0.918719 	 3.070800373
0.993114	0.732498 	 0.732498 	 0.732498 	 3.020801237
1.00984		0.585678 	 0.585678 	 0.585678 	 2.970767646
1.02713		0.938129 	 0.938129 	 0.938129 	 2.920759787
1.04503		0.752759 	 0.752759 	 0.752759 	 2.870730984
1.06356		0.011 	 	0.011 	 	0.1 	 2.820715333
1.08276		0.011 	 	0.011 	 	0.1 	 2.770697107
1.10267		0.011 		0.011 	 	0.1 	 2.720668922
